XDR_FIELD_NAME,XDR_DR_TYPE,XDR_FIELD_TYPE,XDR_FIELD_INDEX
STD_CHARGE_ACCT_INFO,dr_cs,1,154
STD_CHARGE_ACCT_INFO,dr_ismp,4,139
STD_CHARGE_ACCT_INFO,dr_ps,4,209
STD_CHARGE_ACCT_INFO,dr_sms,4,143
STD_ERROR_CODE,dr_up_err,4,8
STD_ERR_CODE,dr_cs,4,94
STD_ERR_CODE,dr_cs_army,4,94
STD_ERR_CODE,dr_cs_int,4,94
STD_ERR_CODE,dr_ismp,4,82
STD_ERR_CODE,dr_ismp1,4,82
STD_ERR_CODE,dr_ismp_int,4,82
STD_ERR_CODE,dr_mms,4,82
STD_ERR_CODE,dr_pre_eop_cs,4,94
STD_ERR_CODE,dr_pre_eop_ismp,4,82
STD_ERR_CODE,dr_pre_eop_ps,4,127
STD_ERR_CODE,dr_pre_eop_sms,4,87
STD_ERR_CODE,dr_ps,4,127
STD_ERR_CODE,dr_ps_bak,4,127
STD_ERR_CODE,dr_ps_int,4,127
STD_ERR_CODE,dr_ps_to_other,4,127
STD_ERR_CODE,dr_rent,1,51
STD_ERR_CODE,dr_sms,4,87
STD_ERR_CODE,dr_sms_int,4,87
STD_ERR_CODE,dr_vpmn,4,94
STD_ERR_CODE,dr_wlan,4,80
STD_OTHER_CHARGE,dr_cs,1,60
STD_OTHER_CHARGE,dr_cs_army,1,60
STD_OTHER_CHARGE,dr_cs_int,1,60
STD_OTHER_CHARGE,dr_ismp,1,70
STD_OTHER_CHARGE,dr_ismp1,1,70
STD_OTHER_CHARGE,dr_ismp_int,1,70
STD_OTHER_CHARGE,dr_mms,1,70
STD_OTHER_CHARGE,dr_pre_eop_cs,1,60
STD_OTHER_CHARGE,dr_pre_eop_ismp,1,70
STD_OTHER_CHARGE,dr_pre_eop_ps,1,117
STD_OTHER_CHARGE,dr_pre_eop_sms,1,74
STD_OTHER_CHARGE,dr_ps,1,117
STD_OTHER_CHARGE,dr_ps_bak,1,117
STD_OTHER_CHARGE,dr_ps_int,1,117
STD_OTHER_CHARGE,dr_ps_to_other,1,117
STD_OTHER_CHARGE,dr_sms,1,74
STD_OTHER_CHARGE,dr_sms_int,1,74
STD_OTHER_CHARGE,dr_vpmn,1,60
STD_OTHER_CHARGE,dr_wlan,1,70
STD_TOLL_CHARGE,dr_cs,1,59
STD_TOLL_CHARGE,dr_cs_army,1,59
STD_TOLL_CHARGE,dr_cs_int,1,59
STD_TOLL_CHARGE,dr_pre_eop_cs,1,59
STD_TOLL_CHARGE,dr_vpmn,1,59
STD_UNIT,dr_cs,1,53
STD_UNIT,dr_cs_army,1,53
STD_UNIT,dr_cs_int,1,53
STD_UNIT,dr_pre_eop_cs,1,53
STD_UNIT,dr_pre_eop_ps,1,41
STD_UNIT,dr_pre_eop_sms,1,37
STD_UNIT,dr_ps,1,41
STD_UNIT,dr_ps_bak,1,41
STD_UNIT,dr_ps_int,1,41
STD_UNIT,dr_ps_to_other,1,41
STD_UNIT,dr_sms,1,37
STD_UNIT,dr_sms_int,1,37
STD_UNIT,dr_vpmn,1,53
STD_UNIT,dr_wlan,1,49
STOP_CAUSE,dr_cs,4,79
STOP_CAUSE,dr_cs_army,4,79
STOP_CAUSE,dr_cs_int,4,79
STOP_CAUSE,dr_pre_eop_cs,4,79
STOP_CAUSE,dr_vpmn,4,79
STOP_CAUSE,dr_wlan,1,65
STOP_TIME,dr_ismp,5,25
STOP_TIME,dr_ismp1,5,25
STOP_TIME,dr_ismp_int,5,25
STOP_TIME,dr_mms,5,25
STOP_TIME,dr_pre_eop_ismp,5,25
STOP_TIME,dr_pre_eop_sms,5,39
STOP_TIME,dr_sms,5,39
STOP_TIME,dr_sms_int,5,39
STOP_TIME,dr_wlan,5,52
STREAM_NUM,dr_scp,4,66
STREAM_NUM,dr_scp_lte,4,66
STREAM_NUM,dr_scp_lte_new,4,66
STREAM_NUM,dr_scp_off,4,66
SYSTEM_TYPE,dr_pre_eop_ps,4,66
SYSTEM_TYPE,dr_ps,4,66
SYSTEM_TYPE,dr_ps_bak,4,66
SYSTEM_TYPE,dr_ps_int,4,66
SYSTEM_TYPE,dr_ps_to_other,4,66
TARIFF1,dr_pre_eop_ps,4,80
TARIFF1,dr_ps,4,80
TARIFF1,dr_ps_bak,4,80
TARIFF1,dr_ps_int,4,80
TARIFF1,dr_ps_to_other,4,80
TARIFF2,dr_pre_eop_ps,4,96
TARIFF2,dr_ps,4,96
TARIFF2,dr_ps_bak,4,96
TARIFF2,dr_ps_int,4,96
TARIFF2,dr_ps_to_other,4,96
TARIFF_CHANGE_TIME,dr_pre_eop_ps,4,171
TARIFF_CHANGE_TIME,dr_ps,4,171
TARIFF_CHANGE_TIME,dr_ps_int,4,171
TARIFF_CHANGE_TIME,dr_scp,4,54
TARIFF_CHANGE_TIME,dr_scp_lte,4,54
TARIFF_CHANGE_TIME,dr_scp_lte_new,4,54
TARIFF_CHANGE_TIME,dr_scp_off,4,54
TARIFF_SEQ_ID1,dr_pre_eop_ps,4,81
TARIFF_SEQ_ID1,dr_ps,4,81
TARIFF_SEQ_ID1,dr_ps_bak,4,81
TARIFF_SEQ_ID1,dr_ps_int,4,81
TARIFF_SEQ_ID1,dr_ps_to_other,4,81
TARIFF_SEQ_ID2,dr_pre_eop_ps,2,97
TARIFF_SEQ_ID2,dr_ps,2,97
TARIFF_SEQ_ID2,dr_ps_bak,2,97
TARIFF_SEQ_ID2,dr_ps_int,2,97
TARIFF_SEQ_ID2,dr_ps_to_other,2,97
TAX,dr_apportion_zd,4,12
TAX,dr_bill_mobl,1,20
TAX,dr_bill_pstn,1,20
TAX,dr_zd,4,43
TAX_CHARGE_VAL,dr_cs,4,52
TAX_CHARGE_VAL,dr_cs_army,4,52
TAX_CHARGE_VAL,dr_cs_int,4,52
TAX_CHARGE_VAL,dr_ismp,4,40
TAX_CHARGE_VAL,dr_ismp1,4,40
TAX_CHARGE_VAL,dr_ismp_int,4,40
TAX_CHARGE_VAL,dr_mms,4,40
TAX_CHARGE_VAL,dr_pre_eop_cs,4,52
TAX_CHARGE_VAL,dr_pre_eop_ismp,4,40
TAX_CHARGE_VAL,dr_pre_eop_ps,4,40
TAX_CHARGE_VAL,dr_pre_eop_sms,4,36
TAX_CHARGE_VAL,dr_ps,4,40
TAX_CHARGE_VAL,dr_ps_bak,4,40
TAX_CHARGE_VAL,dr_ps_int,4,40
TAX_CHARGE_VAL,dr_ps_to_other,4,40
TAX_CHARGE_VAL,dr_sms,4,36
TAX_CHARGE_VAL,dr_sms_int,4,36
TAX_CHARGE_VAL,dr_tz,4,10
TAX_CHARGE_VAL,dr_vpmn,4,52
TAX_CHARGE_VAL,dr_wlw_zd,4,9
TAX_CHARGE_VAL,dr_yd_tz,4,10
TAX_CHARGE_VAL,dr_yd_zd,4,9
TAX_FEE,dr_bill_mobl,1,19
TAX_FEE,dr_zd,4,41
TAX_ITEM,dr_tz,4,14
TAX_ITEM,dr_yd_tz,4,14
TAX_ITEM_ADD,dr_tz,4,13
TAX_ITEM_ADD,dr_yd_tz,4,13
TAX_RATE,dr_apportion_zd,4,11
TAX_RATE,dr_bill_mobl,4,18
TAX_RATE,dr_bill_pstn,4,18
TAX_RATE,dr_zd,4,40
TAX_TOTAL_FEE,dr_bill_pstn,1,19
TAX_TOTAL_FEE,dr_zd,4,42
TAX_TRIFF,dr_tz,4,12
TAX_TRIFF,dr_yd_tz,4,12
TELEPHONE_NUM,dr_hc,4,10
THIRD_CODE,dr_mvno_cs,4,24
THIRD_HOME_CODE,dr_mvno_cs,4,23
THIRD_PARTY,dr_eop_cs,4,6
THIRD_PARTY,dr_mvno_cs,4,8
THRESHOLD,dr_hc,1,9
TIMES,dr_eop_ismp,4,16
TIMES,dr_mvno_ismp,4,17
TIMES,dr_oth_mbi,1,32
TIMES,dr_up_iismp,4,19
TIMESTAMP,dr_eop_sms,4,3
TIME_STAMP,dr_mvno_sms,4,4
TIME_STAMP,dr_up_iismp,4,2
TOLL_FEE,dr_down,2,16
TOLL_FEE_2,dr_down,2,17
TOLL_RATE,dr_cs,1,69
TOLL_RATE,dr_cs_army,1,69
TOLL_RATE,dr_cs_int,1,69
TOLL_RATE,dr_pre_eop_cs,1,69
TOLL_RATE,dr_vpmn,1,69
TOLL_STD_UNIT,dr_cs,1,54
TOLL_STD_UNIT,dr_cs_army,1,54
TOLL_STD_UNIT,dr_cs_int,1,54
TOLL_STD_UNIT,dr_pre_eop_cs,1,54
TOLL_STD_UNIT,dr_pre_eop_ps,1,42
TOLL_STD_UNIT,dr_pre_eop_sms,1,38
TOLL_STD_UNIT,dr_ps,1,42
TOLL_STD_UNIT,dr_ps_bak,1,42
TOLL_STD_UNIT,dr_ps_int,1,42
TOLL_STD_UNIT,dr_ps_to_other,1,42
TOLL_STD_UNIT,dr_sms,1,38
TOLL_STD_UNIT,dr_sms_int,1,38
TOLL_STD_UNIT,dr_vpmn,1,54
TOLL_STD_UNIT,dr_wlan,1,50
TOLL_TYPE,dr_cs,1,70
TOLL_TYPE,dr_cs_army,1,70
TOLL_TYPE,dr_cs_int,1,70
TOLL_TYPE,dr_pre_eop_cs,1,70
TOLL_TYPE,dr_vpmn,1,70
TOTAL_ACCOUNT,oth_mbi_aud,4,4
TOTAL_BYTES,dr_oth_mbi,1,31
TOTAL_DURATION,fix_ddr_aud,4,4
TOTAL_DURATION,oth_cdr_aud,4,4
TOTAL_DURATION,oth_ddr_aud,4,10
TOTAL_FEE,dr_down,2,19
TOTAL_FEE,fix_ddr_aud,4,6
TOTAL_FEE,oth_cdr_aud,4,5
TOTAL_FEE,oth_ddr_aud,4,12
TOTAL_FEE,oth_mbi_aud,4,6
TOTAL_FEE,oth_mdr_aud,4,4
TOTAL_FLOW,fix_ddr_aud,4,5
TOTAL_FLOW,oth_ddr_aud,4,11
TOTAL_MO_TOLL_FEE,dr_down,2,20
TOTAL_RECORD,fix_ddr_aud,4,3
TOTAL_RECORD,oth_cdr_aud,4,3
TOTAL_RECORD,oth_ddr_aud,4,3
TOTAL_RECORD,oth_mbi_aud,4,3
TOTAL_RECORD,oth_mdr_aud,4,3
TOTAL_RECORD_1x,oth_ddr_aud,4,4
TOTAL_RECORD_EVDO,oth_ddr_aud,4,5
TOTAL_RECORD_LTE,oth_ddr_aud,4,7
TOTAL_RECORD_OTHER,oth_ddr_aud,4,9
TOTAL_RECORD_WLAN,oth_ddr_aud,4,6
TOTAL_RECORD_eHRP,oth_ddr_aud,4,8
TOTAL_SERV,oth_mbi_aud,4,5
TRADEMARK,dr_cs,1,1
TRADEMARK,dr_cs_army,1,1
TRADEMARK,dr_cs_int,1,1
TRADEMARK,dr_ext,1,1
TRADEMARK,dr_ismp,1,1
TRADEMARK,dr_ismp1,1,1
TRADEMARK,dr_ismp_int,1,1
TRADEMARK,dr_mms,1,1
TRADEMARK,dr_pre_eop_cs,1,1
TRADEMARK,dr_pre_eop_ismp,1,1
TRADEMARK,dr_pre_eop_ps,1,1
TRADEMARK,dr_pre_eop_sms,1,1
TRADEMARK,dr_ps,1,1
TRADEMARK,dr_ps_bak,1,1
TRADEMARK,dr_ps_int,1,1
TRADEMARK,dr_ps_to_other,1,1
TRADEMARK,dr_rent,1,1
TRADEMARK,dr_sms,1,1
TRADEMARK,dr_sms_int,1,1
TRADEMARK,dr_vc,1,1
TRADEMARK,dr_vpmn,1,1
TRADEMARK,dr_wlan,1,1
TRADEMARK,dr_zd,1,1
TRADE_STATE,dr_vc,1,10
TRADE_TYPE,dr_vc,1,8
TRAFFIC_ADD,dr_oth_mbi,1,33
TRUNK_GROUPIN,dr_mvno_cs,4,14
TRUNK_GROUPOUT,dr_mvno_cs,4,13
TYPE,dr_iot_info,4,8
TYPE,dr_iot_info_up,4,8
UPDATE_TIME,dr_border_roam,4,12
UPDATE_TIME,dr_sd,5,7
UP_DATE,dr_eop_cs,4,30
UP_DATE,dr_eop_ismp,4,25
UP_DATE,dr_eop_ps,4,29
UP_DATE,dr_eop_sms,4,17
UP_DATE,dr_mvno_cs,4,53
UP_DATE,dr_mvno_ismp,4,35
UP_DATE,dr_mvno_ps,4,41
UP_DATE,dr_mvno_sms,4,30
UP_DATE,dr_up_iismp,4,47
UP_LINK_VOLUME,dr_up_iismp,4,28
UP_VOLUME,dr_down,2,36
UP_VOLUME,dr_pre_eop_ps,2,76
UP_VOLUME,dr_ps,2,76
UP_VOLUME,dr_ps_bak,2,76
UP_VOLUME,dr_ps_int,2,76
UP_VOLUME,dr_ps_to_other,2,76
UP_VOLUME,dr_scp,4,80
UP_VOLUME,dr_scp_lte,4,94
UP_VOLUME,dr_scp_lte_new,4,94
UP_VOLUME,dr_scp_off,4,78
URI,dr_pre_eop_ps,4,78
URI,dr_ps,4,78
URI,dr_ps_bak,4,78
URI,dr_ps_int,4,78
URI,dr_ps_to_other,4,78
URL,dr_scp,4,48
URL,dr_scp_lte,4,48
URL,dr_scp_lte_new,4,48
URL,dr_scp_off,4,48
USER_CODE,dr_cs,4,149
USER_CODE,dr_ismp,4,135
USER_CODE,dr_ps,4,206
USER_CODE,dr_sms,4,139
USER_ID,dr_cs,2,15
USER_ID,dr_cs_army,2,15
USER_ID,dr_cs_int,2,15
USER_ID,dr_ext,2,11
USER_ID,dr_ismp,2,13
USER_ID,dr_ismp1,2,13
USER_ID,dr_ismp_int,2,13
USER_ID,dr_mms,2,13
USER_ID,dr_pre_eop_cs,2,15
USER_ID,dr_pre_eop_ismp,2,13
USER_ID,dr_pre_eop_ps,2,13
USER_ID,dr_pre_eop_sms,2,13
USER_ID,dr_ps,2,13
USER_ID,dr_ps_bak,2,13
USER_ID,dr_ps_int,2,13
USER_ID,dr_ps_to_other,2,13
USER_ID,dr_rent,1,10
USER_ID,dr_sms,2,13
USER_ID,dr_sms_int,2,13
USER_ID,dr_vpmn,2,15
USER_ID,dr_wlan,2,13
USER_ID,dr_ybtj,4,4
USER_LIFE_CYCLE,dr_cs,1,112
USER_LIFE_CYCLE,dr_cs_army,1,112
USER_LIFE_CYCLE,dr_cs_int,1,112
USER_LIFE_CYCLE,dr_ismp,1,100
USER_LIFE_CYCLE,dr_ismp1,1,100
USER_LIFE_CYCLE,dr_ismp_int,1,100
USER_LIFE_CYCLE,dr_mms,1,100
USER_LIFE_CYCLE,dr_pre_eop_cs,1,112
USER_LIFE_CYCLE,dr_pre_eop_ismp,1,100
USER_LIFE_CYCLE,dr_pre_eop_ps,1,145
USER_LIFE_CYCLE,dr_pre_eop_sms,1,105
USER_LIFE_CYCLE,dr_ps,1,145
USER_LIFE_CYCLE,dr_ps_bak,1,145
USER_LIFE_CYCLE,dr_ps_int,1,145
USER_LIFE_CYCLE,dr_ps_to_other,1,145
USER_LIFE_CYCLE,dr_sms,1,105
USER_LIFE_CYCLE,dr_sms_int,1,105
USER_LIFE_CYCLE,dr_vpmn,1,112
USER_NUMBER,dr_cs,4,17
USER_NUMBER,dr_cs_army,4,17
USER_NUMBER,dr_cs_int,4,17
USER_NUMBER,dr_down,4,22
USER_NUMBER,dr_ext,4,13
USER_NUMBER,dr_highroam,4,2
USER_NUMBER,dr_invoice_zd,4,4
USER_NUMBER,dr_ismp,4,16
USER_NUMBER,dr_ismp1,4,16
USER_NUMBER,dr_ismp_int,4,16
USER_NUMBER,dr_mms,4,16
USER_NUMBER,dr_pre_eop_cs,4,17
USER_NUMBER,dr_pre_eop_ismp,4,16
USER_NUMBER,dr_pre_eop_ps,4,16
USER_NUMBER,dr_pre_eop_sms,4,40
USER_NUMBER,dr_ps,4,16
USER_NUMBER,dr_ps_bak,4,16
USER_NUMBER,dr_ps_int,4,16
USER_NUMBER,dr_ps_to_other,4,16
USER_NUMBER,dr_pstn_xxt,1,2
USER_NUMBER,dr_rent,4,12
USER_NUMBER,dr_scp,4,3
USER_NUMBER,dr_scp_lte,4,3
USER_NUMBER,dr_scp_lte_new,4,3
USER_NUMBER,dr_scp_off,4,3
USER_NUMBER,dr_sms,4,40
USER_NUMBER,dr_sms_int,4,40
USER_NUMBER,dr_tz,4,3
USER_NUMBER,dr_vc,4,4
USER_NUMBER,dr_vpmn,4,17
USER_NUMBER,dr_wlan,4,22
USER_NUMBER,dr_wlw_zd,4,3
USER_NUMBER,dr_ybtj,4,3
USER_NUMBER,dr_yd_tz,4,3
USER_NUMBER,dr_yd_zd,4,3
USER_NUMBER,dr_zd,4,6
USER_PROPERTY,dr_cs,1,103
USER_PROPERTY,dr_cs_army,1,103
USER_PROPERTY,dr_cs_int,1,103
USER_PROPERTY,dr_ismp,1,91
USER_PROPERTY,dr_ismp1,1,91
USER_PROPERTY,dr_ismp_int,1,91
USER_PROPERTY,dr_mms,1,91
USER_PROPERTY,dr_pre_eop_cs,1,103
USER_PROPERTY,dr_pre_eop_ismp,1,91
USER_PROPERTY,dr_pre_eop_ps,1,136
USER_PROPERTY,dr_pre_eop_sms,1,96
USER_PROPERTY,dr_ps,1,136
USER_PROPERTY,dr_ps_bak,1,136
USER_PROPERTY,dr_ps_int,1,136
USER_PROPERTY,dr_ps_to_other,1,136
USER_PROPERTY,dr_rent,1,66
USER_PROPERTY,dr_sms,1,96
USER_PROPERTY,dr_sms_int,1,96
USER_PROPERTY,dr_vpmn,1,103
USER_SERV_TYPE,dr_cs,1,138
USER_SERV_TYPE,dr_cs_army,1,138
USER_SERV_TYPE,dr_ismp,1,126
USER_SERV_TYPE,dr_pre_eop_cs,1,138
USER_SERV_TYPE,dr_pre_eop_ismp,1,126
USER_SERV_TYPE,dr_pre_eop_ps,1,191
USER_SERV_TYPE,dr_pre_eop_sms,1,130
USER_SERV_TYPE,dr_ps,1,191
USER_SERV_TYPE,dr_sms,1,130
USER_TYPE,dr_cs,1,18
USER_TYPE,dr_cs_army,1,18
USER_TYPE,dr_cs_int,1,18
USER_TYPE,dr_down,1,35
USER_TYPE,dr_ext,1,34
USER_TYPE,dr_hc,4,3
USER_TYPE,dr_ismp,1,17
USER_TYPE,dr_ismp1,1,17
USER_TYPE,dr_ismp_int,1,17
USER_TYPE,dr_mms,1,17
USER_TYPE,dr_pre_eop_cs,1,18
USER_TYPE,dr_pre_eop_ismp,1,17
USER_TYPE,dr_pre_eop_ps,1,71
USER_TYPE,dr_pre_eop_sms,1,50
USER_TYPE,dr_ps,1,71
USER_TYPE,dr_ps_bak,1,71
USER_TYPE,dr_ps_int,1,71
USER_TYPE,dr_ps_to_other,1,71
USER_TYPE,dr_rent,1,61
USER_TYPE,dr_sms,1,50
USER_TYPE,dr_sms_int,1,50
USER_TYPE,dr_vc,1,7
USER_TYPE,dr_vpmn,1,18
USER_TYPE,dr_zd,1,7
USE_DERATE_BALANCE,dr_lte_pay,4,17
VALIDATION_FLAG,dr_cs,4,117
VALIDATION_FLAG,dr_cs_army,4,117
VALIDATION_FLAG,dr_cs_int,4,117
VALIDATION_FLAG,dr_pre_eop_cs,4,117
VALIDATION_FLAG,dr_vpmn,4,117
VALID_RATE_PROD_ID,dr_cs,4,5
VALID_RATE_PROD_ID,dr_cs_army,4,5
VALID_RATE_PROD_ID,dr_cs_int,4,5
VALID_RATE_PROD_ID,dr_ismp,4,4
VALID_RATE_PROD_ID,dr_ismp1,4,4
VALID_RATE_PROD_ID,dr_ismp_int,4,4
VALID_RATE_PROD_ID,dr_mms,4,4
VALID_RATE_PROD_ID,dr_pre_eop_cs,4,5
VALID_RATE_PROD_ID,dr_pre_eop_ismp,4,4
VALID_RATE_PROD_ID,dr_pre_eop_ps,4,5
VALID_RATE_PROD_ID,dr_pre_eop_sms,4,5
VALID_RATE_PROD_ID,dr_ps,4,5
VALID_RATE_PROD_ID,dr_ps_bak,4,5
VALID_RATE_PROD_ID,dr_ps_int,4,5
VALID_RATE_PROD_ID,dr_ps_to_other,4,5
VALID_RATE_PROD_ID,dr_sms,4,5
VALID_RATE_PROD_ID,dr_sms_int,4,5
VALID_RATE_PROD_ID,dr_vpmn,4,5
VALID_RATE_PROD_ID,dr_wlan,4,5
VALID_RATE_PROD_ID1,dr_cs_int,4,140
VALID_RATE_PROD_ID1,dr_ismp_int,4,128
VALID_RATE_PROD_ID1,dr_ps_int,4,182
VALID_RATE_PROD_ID1,dr_sms_int,4,132
VALID_RATE_PROD_ID2,dr_cs_int,4,141
VALID_RATE_PROD_ID2,dr_ismp_int,4,129
VALID_RATE_PROD_ID2,dr_ps_int,4,183
VALID_RATE_PROD_ID2,dr_sms_int,4,133
VALID_RATE_TARGET_ITEM1,dr_cs_int,4,138
VALID_RATE_TARGET_ITEM1,dr_ismp_int,4,126
VALID_RATE_TARGET_ITEM1,dr_ps_int,4,180
VALID_RATE_TARGET_ITEM1,dr_sms_int,4,130
VALID_RATE_TARGET_ITEM2,dr_cs_int,4,139
VALID_RATE_TARGET_ITEM2,dr_ismp_int,4,127
VALID_RATE_TARGET_ITEM2,dr_ps_int,4,181
VALID_RATE_TARGET_ITEM2,dr_sms_int,4,131
VC_LOCATION,dr_vc,1,21
VC_NUMBER,dr_vc,4,6
VC_TYPE,dr_vc,1,12
VISITAREACODE,dr_eop_ps,4,10
VISIT_AREA_CODE,dr_eop_cs,4,17
VISIT_AREA_CODE,dr_mvno_cs,4,20
VISIT_AREA_CODE,dr_mvno_ps,4,12
VISIT_CODE,dr_down,4,2
VOLUME,dr_down,2,38
VOLUME,dr_up_iismp,4,26
VPLMN1,dr_cs,4,35
VPLMN1,dr_cs_army,4,35
VPLMN1,dr_cs_int,4,35
VPLMN1,dr_ext,4,17
VPLMN1,dr_ismp,4,22
VPLMN1,dr_ismp1,4,22
VPLMN1,dr_ismp_int,4,22
VPLMN1,dr_mms,4,22
VPLMN1,dr_pre_eop_cs,4,35
VPLMN1,dr_pre_eop_ismp,4,22
VPLMN1,dr_pre_eop_ps,4,21
VPLMN1,dr_pre_eop_sms,4,19
VPLMN1,dr_ps,4,21
VPLMN1,dr_ps_bak,4,21
VPLMN1,dr_ps_int,4,21
VPLMN1,dr_ps_to_other,4,21
VPLMN1,dr_scp_off,4,79
VPLMN1,dr_sms,4,19
VPLMN1,dr_sms_int,4,19
VPLMN1,dr_vc,4,15
VPLMN1,dr_vpmn,4,35
VPLMN1,dr_wlan,4,19
VPLMN1,dr_zd,4,16
VPLMN2,dr_cs,4,36
VPLMN2,dr_cs_army,4,36
VPLMN2,dr_cs_int,4,36
VPLMN2,dr_down,4,4
VPLMN2,dr_ext,4,18
VPLMN2,dr_ismp,4,23
VPLMN2,dr_ismp1,4,23
VPLMN2,dr_ismp_int,4,23
VPLMN2,dr_mms,4,23
VPLMN2,dr_pre_eop_cs,4,36
VPLMN2,dr_pre_eop_ismp,4,23
VPLMN2,dr_pre_eop_ps,4,22
VPLMN2,dr_pre_eop_sms,4,20
VPLMN2,dr_ps,4,22
VPLMN2,dr_ps_bak,4,22
VPLMN2,dr_ps_int,4,22
VPLMN2,dr_ps_to_other,4,22
VPLMN2,dr_scp,4,88
VPLMN2,dr_scp_off,4,80
VPLMN2,dr_sms,4,20
VPLMN2,dr_sms_int,4,20
VPLMN2,dr_up_err,4,3
VPLMN2,dr_vc,4,16
VPLMN2,dr_vpmn,4,36
VPLMN2,dr_wlan,4,20
VPLMN2,dr_zd,4,17
VPLMN3,dr_cs,4,37
VPLMN3,dr_cs_army,4,37
VPLMN3,dr_cs_int,4,37
VPLMN3,dr_pre_eop_cs,4,37
VPLMN3,dr_vpmn,4,37
VPLMN3,dr_zd,4,18
VPN_AGREEMENT,dr_info_sd,4,20
VPN_FLAG,dr_eop_cs,4,19
VPN_FLAG,dr_mvno_cs,4,26
XDR_SOCK_DR_TYPE,dr_info_sd,4,1
XDR_SOCK_DR_TYPE,dr_ocs_sd,1,1
XDR_SOCK_DR_TYPE,dr_ocs_sd_new,4,1
XDR_SOCK_DR_TYPE,dr_scp,4,1
XDR_SOCK_DR_TYPE,dr_scp_lte,4,1
XDR_SOCK_DR_TYPE,dr_scp_lte_new,4,1
XDR_SOCK_DR_TYPE,dr_scp_off,4,1
XDR_SOCK_DR_TYPE,dr_zft_sd,4,1
